,coordinates,geo_id,geo_id_washed,type,venue_category_id,venue_category_name
6000,"[139.69690807163715,35.68971012844621]",14538,6000,Point,4bf58dd8d48988d116951735,Antique Shop
6001,"[139.6745351,35.51076909]",14540,6001,Point,4d954b0ea243a5684a65b473,Convenience Store
6002,"[139.708932,35.66238]",14542,6002,Point,4bf58dd8d48988d1e2931735,Art Gallery
6003,"[139.77106603357117,35.69263660813176]",14546,6003,Point,4bf58dd8d48988d14c941735,Wings Joint
6004,"[139.76722955703735,35.669438627992776]",14552,6004,Point,4bf58dd8d48988d1fd931735,Subway
6005,"[139.710587,35.647678]",14555,6005,Point,4bf58dd8d48988d1d2941735,Sushi Restaurant
6006,"[139.69740092754364,35.65864307115376]",14560,6006,Point,4bf58dd8d48988d142941735,Asian Restaurant
6007,"[139.5431323349476,35.65356839367408]",14563,6007,Point,4bf58dd8d48988d1e0931735,Coffee Shop
6008,"[139.7458741455718,35.6402752208247]",14564,6008,Point,4bf58dd8d48988d124941735,Office
6009,"[139.74470436573029,35.6470526757983]",14568,6009,Point,4bf58dd8d48988d10a951735,Bank
6010,"[139.752278,35.662612]",14571,6010,Point,4bf58dd8d48988d1e0931735,Coffee Shop
6011,"[139.7616720199585,35.655413272930545]",14572,6011,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
6012,"[139.74748849868774,35.64653828306315]",14574,6012,Point,4bf58dd8d48988d10a951735,Bank
6013,"[139.7859326004982,35.67631965225268]",14579,6013,Point,4bf58dd8d48988d16e941735,Fast Food Restaurant
6014,"[139.56803183665394,35.79880318715399]",14582,6014,Point,4bf58dd8d48988d172941735,Post Office
6015,"[139.770449,35.66386]",14584,6015,Point,4bf58dd8d48988d147941735,Diner
6016,"[139.815431535244,35.72007151857328]",14589,6016,Point,4bf58dd8d48988d16d941735,Café
6017,"[139.5452606678009,35.75074405353843]",14590,6017,Point,4bf58dd8d48988d1f6941735,Department Store
6018,"[139.66725558042526,35.66140311571781]",14602,6018,Point,4bf58dd8d48988d129951735,Train Station
6019,"[139.7394847869873,35.58592139453585]",14603,6019,Point,4bf58dd8d48988d1f1931735,General Entertainment
6020,"[139.70071077346802,35.69024983979184]",14605,6020,Point,4bf58dd8d48988d12a951735,Train Station
6021,"[139.74671602249146,35.728258984087816]",14615,6021,Point,4d954b0ea243a5684a65b473,Convenience Store
6022,"[139.64683055877686,35.55334375181653]",14621,6022,Point,4bf58dd8d48988d1fd931735,Subway
6023,"[139.72991963425923,35.687867627611645]",14626,6023,Point,4bf58dd8d48988d1e0931735,Coffee Shop
6024,"[139.63285356760025,35.65122218620157]",14633,6024,Point,4bf58dd8d48988d10f941735,Indian Restaurant
6025,"[139.70225932306815,35.68268633980032]",14634,6025,Point,4bf58dd8d48988d145941735,Chinese Restaurant
6026,"[139.726517,35.7805287]",14648,6026,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
6027,"[139.731228,35.705515500000004]",14653,6027,Point,4bf58dd8d48988d147941735,Diner
6028,"[139.73140060901642,35.61804970654752]",14658,6028,Point,4bf58dd8d48988d142941735,Asian Restaurant
6029,"[139.7278643105764,35.66661097015924]",14659,6029,Point,4bf58dd8d48988d111941735,Japanese Restaurant
6030,"[139.7395920753479,35.62901207774544]",14661,6030,Point,4f4531504b9074f6e4fb0102,Train Station
6031,"[139.703411757946,35.63918384851845]",14665,6031,Point,4d954b0ea243a5684a65b473,Convenience Store
6032,"[139.70030307769775,35.69086851550992]",14667,6032,Point,4bf58dd8d48988d129951735,Train Station
6033,"[139.75399018313416,35.69788038658946]",14668,6033,Point,4bf58dd8d48988d10f941735,Indian Restaurant
6034,"[139.73728269338608,35.675696506024465]",14673,6034,Point,4bf58dd8d48988d123951735,Smoke Shop
6035,"[139.66550409793854,35.70921747487859]",14675,6035,Point,4bf58dd8d48988d1e1931735,Arcade
6036,"[139.6136595395181,35.667045896627414]",14676,6036,Point,4bf58dd8d48988d113951735,Gas Station / Garage
6037,"[139.70874667167664,35.646795479844705]",14677,6037,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
6038,"[139.665612,35.708339]",14679,6038,Point,4bf58dd8d48988d111941735,Japanese Restaurant
6039,"[139.69889328776583,35.68901134837321]",14680,6039,Point,4d4ae6fc7a7b7dea34424761,Fried Chicken Joint
6040,"[139.68446731567383,35.566880834143035]",14682,6040,Point,4bf58dd8d48988d1c4941735,Restaurant
6041,"[139.65437024831772,35.564306258915906]",14688,6041,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
6042,"[139.83122090856935,35.69473715491932]",14690,6042,Point,4bf58dd8d48988d1ff941735,Miscellaneous Shop
6043,"[139.81717228889465,35.70115874161285]",14694,6043,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
6044,"[139.7078561782837,35.7691488669517]",14696,6044,Point,4bf58dd8d48988d188941735,Stadium
6045,"[139.642623513937,35.69153184382758]",14697,6045,Point,4d954b0ea243a5684a65b473,Convenience Store
6046,"[139.54048226512,35.80270771075535]",14704,6046,Point,4bf58dd8d48988d162941735,Other Great Outdoors
6047,"[139.75039064884186,35.610356835284044]",14705,6047,Point,4bf58dd8d48988d1fa931735,Hotel
6048,"[139.69607591629028,35.53190317981947]",14707,6048,Point,4bf58dd8d48988d172941735,Post Office
6049,"[139.6786227342962,35.811154198004196]",14709,6049,Point,4bf58dd8d48988d178941735,Medical Center
6050,"[139.74746704101562,35.64639006759261]",14724,6050,Point,4bf58dd8d48988d162941735,Other Great Outdoors
6051,"[139.698781,35.65875741]",14726,6051,Point,4bf58dd8d48988d145941735,Chinese Restaurant
6052,"[139.8818210320623,35.6264447397963]",14728,6052,Point,4bf58dd8d48988d1c1941735,Mexican Restaurant
6053,"[139.7594779729843,35.69619459212357]",14733,6053,Point,4bf58dd8d48988d149941735,Thai Restaurant
6054,"[139.74690372504415,35.735802339637104]",14740,6054,Point,4bf58dd8d48988d16e941735,Fast Food Restaurant
6055,"[139.78955626487732,35.63226038354538]",14743,6055,Point,4bf58dd8d48988d1fa931735,Hotel
6056,"[139.70407862937557,35.815305158882325]",14751,6056,Point,4bf58dd8d48988d111941735,Japanese Restaurant
6057,"[139.62157487869263,35.75830151198085]",14756,6057,Point,4bf58dd8d48988d1f9941735,Food & Drink Shop
6058,"[139.727253,35.58788804]",14759,6058,Point,4bf58dd8d48988d148941735,Donut Shop
6059,"[139.76759655804102,35.671444856356466]",14765,6059,Point,4bf58dd8d48988d1e2931735,Art Gallery
6060,"[139.62496519088745,35.77838449348561]",14767,6060,Point,4bf58dd8d48988d1f8941735,Furniture / Home Store
6061,"[139.74520663310045,35.647008029507475]",14770,6061,Point,4bf58dd8d48988d1a7941735,College Academic Building
6062,"[139.67735677957535,35.58911473909843]",14773,6062,Point,4bf58dd8d48988d12e941735,Government Building
6063,"[139.70210820436478,35.69154818189387]",14777,6063,Point,4bf58dd8d48988d10b951735,Video Game Store
6064,"[139.6674487361632,35.661914044415305]",14783,6064,Point,4bf58dd8d48988d114951735,Bookstore
6065,"[139.5448,35.701587]",14784,6065,Point,4bf58dd8d48988d118951735,Food & Drink Shop
6066,"[139.72389847040176,35.72992032717804]",14801,6066,Point,4bf58dd8d48988d111941735,Japanese Restaurant
6067,"[139.70716953277588,35.72851156272837]",14804,6067,Point,4bf58dd8d48988d12e941735,Government Building
6068,"[139.69812583,35.592088]",14805,6068,Point,4bf58dd8d48988d118951735,Food & Drink Shop
6069,"[139.77378487586975,35.70256254441745]",14811,6069,Point,4bf58dd8d48988d11d951735,Food & Drink Shop
6070,"[139.70489501953125,35.69049818202984]",14812,6070,Point,4bf58dd8d48988d1f6941735,Department Store
6071,"[139.6596997976303,35.68408896204146]",14817,6071,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
6072,"[139.6453607082367,35.861604661826725]",14820,6072,Point,4bf58dd8d48988d129941735,Government Building
6073,"[139.8360013961792,35.70378989868846]",14821,6073,Point,4bf58dd8d48988d1f8941735,Furniture / Home Store
6074,"[139.704098575618,35.71160666571756]",14823,6074,Point,4bf58dd8d48988d1e0931735,Coffee Shop
6075,"[139.5086431503296,35.60364459329815]",14824,6075,Point,4bf58dd8d48988d1fb941735,Hobby Shop
6076,"[139.6992838382721,35.69408380921647]",14825,6076,Point,4bf58dd8d48988d16d941735,Café
6077,"[139.6288704872131,35.61773904052779]",14831,6077,Point,4bf58dd8d48988d100951735,Pet Store
6078,"[139.638609,35.73505]",14832,6078,Point,4bf58dd8d48988d10f951735,Drugstore / Pharmacy
6079,"[139.75619494915009,35.69423193615544]",14834,6079,Point,4bf58dd8d48988d198941735,College Academic Building
6080,"[139.6518275141716,35.69244350280983]",14835,6080,Point,4bf58dd8d48988d13a941735,Temple
6081,"[139.525263,35.66388]",14839,6081,Point,4bf58dd8d48988d1f2941735,Sporting Goods Shop
6082,"[139.77054342627525,35.700371337908884]",14840,6082,Point,4bf58dd8d48988d114951735,Bookstore
6083,"[139.77088272571564,35.69374398755221]",14841,6083,Point,4bf58dd8d48988d1fd931735,Subway
6084,"[139.72022652626038,35.803505017056835]",14845,6084,Point,4bf58dd8d48988d1e0931735,Coffee Shop
6085,"[139.78141905111465,35.701379104609714]",14854,6085,Point,4bf58dd8d48988d124941735,Office
6086,"[139.571506,35.81577]",14857,6086,Point,4bf58dd8d48988d1f8941735,Furniture / Home Store
6087,"[139.76915001869202,35.674851111055645]",14863,6087,Point,4bf58dd8d48988d17e941735,Movie Theater
6088,"[139.57215785980225,35.68073382852013]",14864,6088,Point,4bf58dd8d48988d1f2941735,Sporting Goods Shop
6089,"[139.52428336260104,35.700163655308124]",14867,6089,Point,4bf58dd8d48988d113941735,Korean Restaurant
6090,"[139.79252815246582,35.71280661599952]",14871,6090,Point,4bf58dd8d48988d118951735,Food & Drink Shop
6091,"[139.73317086696625,35.77206939074145]",14873,6091,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
6092,"[139.77193468218363,35.6993491750326]",14875,6092,Point,4bf58dd8d48988d111941735,Japanese Restaurant
6093,"[139.64477331808737,35.69553108236814]",14878,6093,Point,4d954b0ea243a5684a65b473,Convenience Store
6094,"[139.70921447063802,35.73282540450884]",14884,6094,Point,4bf58dd8d48988d116941735,Bar
6095,"[139.7350376844406,35.70795644579036]",14885,6095,Point,4bf58dd8d48988d11c941735,Bar
6096,"[139.77051258087158,35.73696812999813]",14886,6096,Point,4bf58dd8d48988d1fd941735,Mall
6097,"[139.68884736299515,35.66924905369687]",14889,6097,Point,4bf58dd8d48988d110941735,Italian Restaurant
6098,"[139.730502,35.572176]",14892,6098,Point,4bf58dd8d48988d118951735,Food & Drink Shop
6099,"[139.70607,35.532158]",14903,6099,Point,4bf58dd8d48988d1d2941735,Sushi Restaurant
6100,"[139.84300163,35.6905241]",14906,6100,Point,4bf58dd8d48988d126951735,Video Store
6101,"[139.70953702428656,35.72942806670155]",14907,6101,Point,4bf58dd8d48988d114951735,Bookstore
6102,"[139.57690000534058,35.70512940308128]",14909,6102,Point,4bf58dd8d48988d16d941735,Café
6103,"[139.770264,35.774534]",14910,6103,Point,4bf58dd8d48988d1d2941735,Sushi Restaurant
6104,"[139.73313599824905,35.64295051959506]",14911,6104,Point,4bf58dd8d48988d110941735,Italian Restaurant
6105,"[139.70377385616302,35.689975355366045]",14916,6105,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
6106,"[139.76306676864624,35.676472169819114]",14919,6106,Point,4bf58dd8d48988d111941735,Japanese Restaurant
6107,"[139.699404,35.690709]",14923,6107,Point,4bf58dd8d48988d16d941735,Café
6108,"[139.5781660079956,35.55375400002482]",14930,6108,Point,4d954b0ea243a5684a65b473,Convenience Store
6109,"[139.76346158914035,35.73770175269203]",14931,6109,Point,4bf58dd8d48988d118951735,Food & Drink Shop
6110,"[139.7366201877594,35.63435754173225]",14941,6110,Point,4bf58dd8d48988d1f9931735,Road
6111,"[139.68087315559387,35.819092021812075]",14943,6111,Point,4bf58dd8d48988d1ff941735,Miscellaneous Shop
6112,"[139.6677178,35.70985648]",14945,6112,Point,4d954b0ea243a5684a65b473,Convenience Store
6113,"[139.8261443,35.68950917]",14947,6113,Point,4d954b0ea243a5684a65b473,Convenience Store
6114,"[139.77241694927216,35.70737928419883]",14952,6114,Point,4bf58dd8d48988d1c4941735,Restaurant
6115,"[139.59956937,35.703634]",14956,6115,Point,4bf58dd8d48988d111941735,Japanese Restaurant
6116,"[139.75629150867462,35.655343532257]",14957,6116,Point,4bf58dd8d48988d1fe931735,Bus Station
6117,"[139.573116,35.657786]",14958,6117,Point,4d954b0ea243a5684a65b473,Convenience Store
6118,"[139.88314390182495,35.630625346788776]",14966,6118,Point,4bf58dd8d48988d182941735,Park
6119,"[139.61018047264812,35.600102661429716]",14968,6119,Point,4bf58dd8d48988d145941735,Chinese Restaurant
6120,"[139.6132385828886,35.60001236628262]",14969,6120,Point,4bf58dd8d48988d145941735,Chinese Restaurant
6121,"[139.88207906484604,35.63100903841748]",14972,6121,Point,4bf58dd8d48988d182941735,Park
6122,"[139.88011300563812,35.629809995962994]",14974,6122,Point,4bf58dd8d48988d182941735,Park
6123,"[139.7410887479782,35.71374307647622]",14979,6123,Point,4bf58dd8d48988d1ff931735,Convention Center
6124,"[139.79849338531494,35.71439205890935]",14980,6124,Point,4bf58dd8d48988d171941735,Event Space
6125,"[139.8810839653015,35.626640077111574]",14988,6125,Point,4bf58dd8d48988d182941735,Park
6126,"[139.753837287426,35.70434530568021]",14997,6126,Point,4bf58dd8d48988d14e941735,American Restaurant
6127,"[139.842551,35.690071]",15005,6127,Point,4bf58dd8d48988d129941735,Government Building
6128,"[139.77072447538376,35.7022151354741]",15007,6128,Point,4bf58dd8d48988d122951735,Electronics Store
6129,"[139.76308286190033,35.69995857407794]",15009,6129,Point,4bf58dd8d48988d16e941735,Fast Food Restaurant
6130,"[139.69857573509216,35.66644896712357]",15017,6130,Point,4bf58dd8d48988d184941735,Stadium
6131,"[139.7851144632644,35.550348096039194]",15023,6131,Point,4bf58dd8d48988d1ed931735,Airport
6132,"[139.64241296052933,35.580524701763146]",15026,6132,Point,4bf58dd8d48988d147941735,Diner
6133,"[139.69867765903473,35.53180713830586]",15027,6133,Point,4bf58dd8d48988d12f941735,Library
6134,"[139.6237743452674,35.60802747216422]",15028,6134,Point,4bf58dd8d48988d15f941735,Other Great Outdoors
6135,"[139.6285580934681,35.61180069329515]",15029,6135,Point,4f04afc02fb6e1c99f3db0bc,Mobile Phone Shop
6136,"[139.69490110874176,35.53118286566502]",15030,6136,Point,4bf58dd8d48988d1df931735,BBQ Joint
6137,"[139.7956294566393,35.70853033628598]",15035,6137,Point,4bf58dd8d48988d1ff941735,Miscellaneous Shop
6138,"[139.76244299633558,35.67497954365912]",15042,6138,Point,4f04afc02fb6e1c99f3db0bc,Mobile Phone Shop
6139,"[139.62755540511043,35.75816612102794]",15043,6139,Point,4bf58dd8d48988d1ff941735,Miscellaneous Shop
6140,"[139.6608907,35.68417175]",15045,6140,Point,4d954b0ea243a5684a65b473,Convenience Store
6141,"[139.7693365400163,35.681224369853005]",15050,6141,Point,4bf58dd8d48988d1f6931735,General Travel
6142,"[139.6589756011963,35.57743790922228]",15052,6142,Point,4bf58dd8d48988d1e0931735,Coffee Shop
6143,"[139.7215113043785,35.76051506709145]",15061,6143,Point,4bf58dd8d48988d148941735,Donut Shop
6144,"[139.7821950821933,35.674389511333295]",15062,6144,Point,4bf58dd8d48988d1f9941735,Food & Drink Shop
6145,"[139.70548510551453,35.66903115165117]",15063,6145,Point,4bf58dd8d48988d1fd941735,Mall
6146,"[139.8391717672348,35.7790503572383]",15068,6146,Point,4bf58dd8d48988d1f8941735,Furniture / Home Store
6147,"[139.72139060497284,35.850217718204895]",15069,6147,Point,4d954b0ea243a5684a65b473,Convenience Store
6148,"[139.69830885529518,35.694748199954084]",15070,6148,Point,4eb1bdf03b7b55596b4a7491,Camera Store
6149,"[139.77120459079742,35.70074489277939]",15080,6149,Point,4bf58dd8d48988d122951735,Electronics Store
6150,"[139.73719656875932,35.70932938009132]",15084,6150,Point,4bf58dd8d48988d176941735,Gym / Fitness Center
6151,"[139.81250573033185,35.81440495904201]",15086,6151,Point,4bf58dd8d48988d1ed941735,Spa / Massage
6152,"[139.74484652280807,35.6467736835394]",15096,6152,Point,4bf58dd8d48988d111941735,Japanese Restaurant
6153,"[139.50682658007,35.699416097425576]",15101,6153,Point,4d954b0ea243a5684a65b473,Convenience Store
6154,"[139.6344119310379,35.62630868906738]",15105,6154,Point,4bf58dd8d48988d118951735,Food & Drink Shop
6155,"[139.57707166671753,35.56476881581513]",15109,6155,Point,4bf58dd8d48988d16e941735,Fast Food Restaurant
6156,"[139.70101922750473,35.53096022179986]",15111,6156,Point,4bf58dd8d48988d122951735,Electronics Store
6157,"[139.85711500746763,35.716968047696376]",15117,6157,Point,4bf58dd8d48988d176941735,Gym / Fitness Center
6158,"[139.52179773968953,35.662503246126725]",15120,6158,Point,4bf58dd8d48988d113951735,Gas Station / Garage
6159,"[139.78329598903656,35.668529974688745]",15121,6159,Point,4bf58dd8d48988d163941735,Park
6160,"[139.6658205986023,35.842023237469164]",15125,6160,Point,4bf58dd8d48988d118951735,Food & Drink Shop
6161,"[139.63842715746105,35.73627386178998]",15130,6161,Point,4bf58dd8d48988d1f9931735,Road
6162,"[139.70289006829262,35.692859573099646]",15135,6162,Point,4bf58dd8d48988d111941735,Japanese Restaurant
6163,"[139.77005124092102,35.69841205206973]",15136,6163,Point,4bf58dd8d48988d1c4941735,Restaurant
6164,"[139.7174906730652,35.72893397694082]",15143,6164,Point,4bf58dd8d48988d1c4941735,Restaurant
6165,"[139.6992767671761,35.693599723129616]",15158,6165,Point,4f04afc02fb6e1c99f3db0bc,Mobile Phone Shop
6166,"[139.63203683495522,35.571297783423454]",15159,6166,Point,4bf58dd8d48988d148941735,Donut Shop
6167,"[139.7748899459839,35.699559966345035]",15164,6167,Point,4bf58dd8d48988d11c941735,Bar
6168,"[139.61484789848328,35.63520772532219]",15169,6168,Point,4bf58dd8d48988d113951735,Gas Station / Garage
6169,"[139.61088595943787,35.65921402740669]",15173,6169,Point,4bf58dd8d48988d10f951735,Drugstore / Pharmacy
6170,"[139.65552628040314,35.8595591324889]",15178,6170,Point,4bf58dd8d48988d16e941735,Fast Food Restaurant
6171,"[139.57490377128124,35.82281648451677]",15184,6171,Point,4bf58dd8d48988d1e0931735,Coffee Shop
6172,"[139.8461750149727,35.74684314900944]",15186,6172,Point,4bf58dd8d48988d1ff941735,Miscellaneous Shop
6173,"[139.77348446846008,35.6976736316861]",15189,6173,Point,4bf58dd8d48988d11c941735,Bar
6174,"[139.6840908887355,35.70633440031826]",15190,6174,Point,4bf58dd8d48988d148941735,Donut Shop
6175,"[139.72092559587924,35.657239876697595]",15199,6175,Point,4bf58dd8d48988d103941735,Home (private)
6176,"[139.63872407300934,35.72267927305558]",15202,6176,Point,4bf58dd8d48988d129951735,Train Station
6177,"[139.73833131832686,35.62850802377022]",15206,6177,Point,4bf58dd8d48988d129951735,Train Station
6178,"[139.70215384861103,35.661660449696384]",15207,6178,Point,4bf58dd8d48988d16d941735,Café
6179,"[139.7403645515442,35.678738110755965]",15210,6179,Point,4bf58dd8d48988d1fd931735,Subway
6180,"[139.69960033893585,35.65788248940329]",15212,6180,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
6181,"[139.6960061788559,35.55272837556773]",15215,6181,Point,4bf58dd8d48988d13d941735,High School
6182,"[139.78493213653564,35.68694725020618]",15218,6182,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
6183,"[139.7069013118744,35.712183754798524]",15220,6183,Point,4bf58dd8d48988d16d941735,Café
6184,"[139.75523146994342,35.669986539943324]",15227,6184,Point,4bf58dd8d48988d164941735,Plaza
6185,"[139.69735214262823,35.710017479235766]",15229,6185,Point,4bf58dd8d48988d116941735,Bar
6186,"[139.79241013526917,35.65506021014454]",15234,6186,Point,4bf58dd8d48988d16d941735,Café
6187,"[139.74017143249512,35.66740776268846]",15237,6187,Point,4bf58dd8d48988d10f941735,Indian Restaurant
6188,"[139.70188826322556,35.694210152799315]",15238,6188,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
