geo_id,prompt
9099,"The latitude and longitude of the POI are 40.70566 North and 73.896446 West.
 There are Dive Bar, Subway and Grocery Store near the POI."
9100,"The name of this POI is Packer Collegiate Institute. The latitude and longitude of the POI are 40.692572 North and 73.992372 West.
 There are Courthouse, Diner and Bar near the POI."
9101,"The latitude and longitude of the POI are 40.769909 North and 73.90969 West.
 There are Hookah Bar, Coffee Shop and Home (private) near the POI."
9102,"The latitude and longitude of the POI are 40.747452 North and 73.755984 West.
 There are Fast Food Restaurant, Pizza Place and Vietnamese Restaurant near the POI."
9103,"The latitude and longitude of the POI are 40.723206 North and 73.997249 West.
 There are Clothing Store, Office and Italian Restaurant near the POI."
9104,"The name of this POI is Metropolitan Avenue. The latitude and longitude of the POI are 40.833672 North and 73.860942 West.
 There are American Restaurant, Coffee Shop and Grocery Store near the POI."
9105,"The name of this POI is 125th Street. The latitude and longitude of the POI are 40.803894 North and 73.937624 West.
 There are General Entertainment, General Travel and Deli / Bodega near the POI."
9106,"The name of this POI is Max Brenner. The latitude and longitude of the POI are 40.734311 North and 73.990991 West.
 There are Office, Clothing Store and Tech Startup near the POI."
9107,"The name of this POI is Grand Central Terminal. The latitude and longitude of the POI are 40.755603 North and 73.976658 West.
 There are Office, Coffee Shop and Hotel near the POI."
9108,"The latitude and longitude of the POI are 40.787643 North and 73.953849 West.
 There are Home (private), Residential Building (Apartment / Condo) and Hospital near the POI."
9109,"The latitude and longitude of the POI are 40.786828 North and 73.83639 West.
 There are Department Store, Spa / Massage and Grocery Store near the POI."
9110,"The name of this POI is 590 Madison Avenue. The latitude and longitude of the POI are 40.762351 North and 73.973134 West.
 There are Office, Coffee Shop and Clothing Store near the POI."
9111,"The latitude and longitude of the POI are 40.745996 North and 73.899008 West.
 There are Filipino Restaurant, Thai Restaurant and Pub near the POI."
9112,"The name of this POI is West 4th Street. The latitude and longitude of the POI are 40.731383 North and 74.000286 West.
 There are Italian Restaurant, Bar and American Restaurant near the POI."
9113,"The name of this POI is New York University. The latitude and longitude of the POI are 40.72947 North and 73.996525 West.
 There are Bar, Office and Coffee Shop near the POI."
9114,"The latitude and longitude of the POI are 40.752047 North and 73.98983 West.
 There are Office, Coffee Shop and Hotel near the POI."
9115,"The latitude and longitude of the POI are 40.744371 North and 73.983082 West.
 There are Office, Bar and Korean Restaurant near the POI."
9116,"The name of this POI is BCBGMAXAZRIA. The latitude and longitude of the POI are 40.752264 North and 73.981805 West.
 There are Office, Hotel and Coffee Shop near the POI."
9117,"The name of this POI is 100 Maiden Lane. The latitude and longitude of the POI are 40.707002 North and 74.007109 West.
 There are Office, Coffee Shop and Building near the POI."
9118,"The name of this POI is ForStyler Hair Professional Salon. The latitude and longitude of the POI are 40.782207 North and 73.948551 West.
 There are Residential Building (Apartment / Condo), Bar and Coffee Shop near the POI."
9119,"The name of this POI is Hotel Belleclaire. The latitude and longitude of the POI are 40.782446 North and 73.98128 West.
 There are Coffee Shop, Italian Restaurant and Drugstore / Pharmacy near the POI."
9120,"The latitude and longitude of the POI are 40.70498 North and 74.018298 West.
 There are Office, Home (private) and Park near the POI."
9121,"The latitude and longitude of the POI are 40.738005 North and 74.004349 West.
 There are Italian Restaurant, American Restaurant and Coffee Shop near the POI."
9122,"The latitude and longitude of the POI are 40.759627 North and 73.974177 West.
 There are Office, Coffee Shop and American Restaurant near the POI."
9123,"The name of this POI is Antidote. The latitude and longitude of the POI are 40.714257 North and 73.965495 West.
 There are Bar, American Restaurant and Home (private) near the POI."
9124,"The name of this POI is Little Free Library. The latitude and longitude of the POI are 40.720702 North and 73.990475 West.
 There are Bar, Pizza Place and Mexican Restaurant near the POI."
9125,"The name of this POI is DSW. The latitude and longitude of the POI are 40.751419 North and 73.991241 West.
 There are Office, Coffee Shop and Hotel near the POI."
9126,"The latitude and longitude of the POI are 40.765148 North and 73.987755 West.
 There are Office, Theater and Italian Restaurant near the POI."
9127,"The latitude and longitude of the POI are 40.697433 North and 73.993043 West.
 There are Park, Courthouse and Italian Restaurant near the POI."
9128,"The latitude and longitude of the POI are 40.745209 North and 73.919921 West.
 There are Coffee Shop, Bar and Thai Restaurant near the POI."
9129,"The latitude and longitude of the POI are 40.836622 North and 73.847136 West.
 There are Gym, Fast Food Restaurant and Subway near the POI."
9130,"The latitude and longitude of the POI are 40.769538 North and 73.951956 West.
 There are Italian Restaurant, Coffee Shop and Bar near the POI."
9131,"The latitude and longitude of the POI are 40.652138 North and 73.946438 West.
 There are Hospital, Drugstore / Pharmacy and Neighborhood near the POI."
9132,"The latitude and longitude of the POI are 40.739528 North and 73.878353 West.
 There are Thai Restaurant, Grocery Store and Chinese Restaurant near the POI."
9133,"The name of this POI is Duane Reade. The latitude and longitude of the POI are 40.738681 North and 73.999368 West.
 There are Office, Italian Restaurant and Coffee Shop near the POI."
9134,"The name of this POI is 2nd Avenue & East 54th Street. The latitude and longitude of the POI are 40.757141 North and 73.96697 West.
 There are Office, Bar and Coffee Shop near the POI."
9135,"The latitude and longitude of the POI are 40.709103 North and 74.004268 West.
 There are Office, Building and Sandwich Place near the POI."
9136,"The name of this POI is Kingsbrook Jewish Medical Center. The latitude and longitude of the POI are 40.658972 North and 73.932928 West.
 There are Fast Food Restaurant, Diner and Coffee Shop near the POI."
9137,"The name of this POI is Gramercy Place. The latitude and longitude of the POI are 40.739526 North and 73.987117 West.
 There are Office, Tech Startup and Italian Restaurant near the POI."
9138,"The name of this POI is New York Life Building. The latitude and longitude of the POI are 40.742933 North and 73.986145 West.
 There are Office, Tech Startup and Hotel near the POI."
9139,"The name of this POI is 14th Street (PATH to New Jersey). The latitude and longitude of the POI are 40.737018 North and 73.997221 West.
 There are Office, Tech Startup and Coffee Shop near the POI."
9140,"The latitude and longitude of the POI are 40.754539 North and 73.988371 West.
 There are Office, Theater and Coffee Shop near the POI."
9141,"The latitude and longitude of the POI are 40.676517 North and 73.980873 West.
 There are Italian Restaurant, Mexican Restaurant and Bar near the POI."
9142,"The latitude and longitude of the POI are 40.656962 North and 73.950236 West.
 There are Home (private), Drugstore / Pharmacy and Hospital near the POI."
9143,"The latitude and longitude of the POI are 40.70986 North and 74.010448 West.
 There are Office, Building and Coffee Shop near the POI."
9144,"The name of this POI is Atlantic Terminal. The latitude and longitude of the POI are 40.684362 North and 73.976962 West.
 There are Bar, American Restaurant and Italian Restaurant near the POI."
9145,"The name of this POI is Atlantic Avenue. The latitude and longitude of the POI are 40.683826 North and 73.976165 West.
 There are Bar, American Restaurant and Subway near the POI."
9146,"The latitude and longitude of the POI are 40.758752 North and 73.979214 West.
 There are Office, Hotel and Coffee Shop near the POI."
9147,"The name of this POI is CVS Pharmacy. The latitude and longitude of the POI are 40.75689 North and 73.907125 West.
 There are Automotive Shop, Café and Home (private) near the POI."
9148,"The name of this POI is Lincoln Center for the Performing Arts. The latitude and longitude of the POI are 40.77341 North and 73.984096 West.
 There are Italian Restaurant, Office and Building near the POI."
9149,"The name of this POI is Manhattanville Post Office. The latitude and longitude of the POI are 40.811177 North and 73.953235 West.
 There are College Residence Hall, Residential Building (Apartment / Condo) and Bank near the POI."
9150,"The name of this POI is Men's Wear. The latitude and longitude of the POI are 40.755556 North and 73.977462 West.
 There are Office, Coffee Shop and Hotel near the POI."
9151,"The latitude and longitude of the POI are 40.707222 North and 73.791389 West.
 There are Mall, Subway and Diner near the POI."
9152,"The latitude and longitude of the POI are 40.691369 North and 73.991586 West.
 There are Courthouse, Office and Italian Restaurant near the POI."
9153,"The latitude and longitude of the POI are 40.746013 North and 73.973197 West.
 There are Office, Bar and Hotel near the POI."
9154,"The name of this POI is Berlin Wall. The latitude and longitude of the POI are 40.711853 North and 74.016525 West.
 There are Office, Coffee Shop and Building near the POI."
9155,"The latitude and longitude of the POI are 40.745243 North and 73.994392 West.
 There are Office, Coffee Shop and Tech Startup near the POI."
9156,"The name of this POI is Bow Bridge. The latitude and longitude of the POI are 40.775789 North and 73.971787 West.
 There are Park, Athletic & Sport and Home (private) near the POI."
